station_na,lng,lat,f1,line,f2,f3,geometry,Cement,Steel,Gravel,Sand,Asphalt,Copper,Total
杭师大仓前,120.01721,30.288591999999998,0,5号线,1,0,POINT (13359728.3293457 3541009.704414127),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
永福,120.02705700000001,30.291577,0,5号线,1,0,POINT (13360821.86894178 3541390.900638215),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
五常,120.045156,30.296291999999998,0,5号线,1,0,POINT (13362832.58346179 3541992.883698307),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
蒋村,120.068483,30.294809000000004,0,5号线,1,0,POINT (13365426.2699524 3541796.291904668),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
浙大紫金港,120.077192,30.294128999999998,0,5号线,1,0,POINT (13366395.34375036 3541707.354073266),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
三坝,120.097778,30.300714000000003,1,5号线,1,0,POINT (13368687.64201647 3542554.994303042),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
萍水街,120.11274499999999,30.302806,0,5号线,1,0,POINT (13370355.75983798 3542825.27386173),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
和睦,120.120384,30.309602,0,5号线,1,0,POINT (13371207.53586232 3543702.207625065),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
大运河,120.131684,30.319283000000002,0,5号线,1,0,POINT (13372468.00799316 3544952.036741583),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
拱宸桥东,120.14767900000001,30.317058000000003,0,5号线,1,0,POINT (13374253.12489914 3544668.184392392),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
善贤,120.15975800000001,30.316538,0,5号线,1,0,POINT (13375601.60099192 3544603.863380333),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
西文街,120.169932,30.316036999999998,0,5号线,1,0,POINT (13376737.54347953 3544541.708639211),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
香积寺路,120.175816,30.308438,0,5号线,1,0,POINT (13377394.58107769 3543563.359956686),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
杭氧,120.178918,30.296419,0,5号线,1,0,POINT (13377741.03519501 3542014.580345232),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
打铁关,120.176592,30.285421000000003,1,5号线,1,0,POINT (13377481.43718234 3540596.274355713),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
宝善桥,120.17986200000001,30.271821000000003,0,5号线,1,0,POINT (13377846.66108197 3538844.099622096),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
建国北路,120.18141299999999,30.264496,1,5号线,1,0,POINT (13378019.8960079 3537900.413150908),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
万安桥,120.180595,30.254004,0,5号线,1,0,POINT (13377928.66510361 3536548.106661866),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
城站,120.181104,30.244457,1,5号线,1,0,POINT (13377985.58262782 3535318.017204809),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
江城路,120.178215,30.238537,0,5号线,1,0,POINT (13377663.08250528 3534554.538562535),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
候潮门,120.173049,30.226719,0,5号线,1,0,POINT (13377086.39821675 3533030.680243928),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
南星桥,120.17764299999999,30.217442,1,5号线,1,0,POINT (13377599.41395328 3531836.68396786),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
长河,120.194083,30.196709999999996,0,5号线,1,0,POINT (13379434.98266071 3529170.08416449),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
聚才路,120.19844499999999,30.182627,0,5号线,1,0,POINT (13379922.00550052 3527357.338790301),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
江晖路,120.211033,30.181575,0,5号线,1,0,POINT (13381326.80508031 3527224.26307127),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
滨康路,120.231003,30.183864,1,5号线,1,0,POINT (13383554.18131814 3527521.655608174),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
博奥路,120.244069,30.182376,0,5号线,1,0,POINT (13385010.56640272 3527330.798694264),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
金鸡路,120.253386,30.181696000000002,0,5号线,1,0,POINT (13386048.55798041 3527243.272615334),210554.7,16278.17,678.9,4366.0,3037.44,4.54,218642
